ENSEMBL gene ID	E6_Lung	E4_Lung1	E4_Lung2	E4_Lung3	E1_LUNG3770	E1_LUNG3773	E1_LUNG3842	E1_LUNG3886
ENSBTAG00000021724	19.31818	43.49852	52.72298	44.93315	37.87839	37.69421	43.21815	31.94533
ENSBTAG00000021780	44.5396	31.27202	36.45909	32.6582	24.48176	23.38424	16.46689	18.6939
ENSBTAG00000021781	23.38575	31.80934	19.25232	25.86627	17.28599	17.83725	16.25248	18.6653
ENSBTAG00000021787	1.244408	2.327616	1.134022	1.354634	2.41681	1.337408	1.684391	1.653444
ENSBTAG00000021791	30.77129	45.65314	41.37089	40.52707	11.10919	13.46965	14.85863	12.49425
ENSBTAG00000021795	0.0	0.0	0.0	0.0	0.022865	0.0	0.042697	0.028631
ENSBTAG00000021796	7.388127	4.842889	3.594825	5.41014	10.703	10.889	10.42075	11.24166
ENSBTAG00000021798	13.34594	2.686013	2.690992	2.560453	52.72691	46.33516	46.4166	62.31289
ENSBTAG00000021799	19.8784	7.661973	3.55985	7.392507	38.90817	46.13954	39.31224	42.9185
ENSBTAG00000021802	25.93906	17.40801	18.5502	13.72481	43.00069	43.91494	65.65781	41.80233
ENSBTAG00000021808	14.81425	5.003756	3.566551	2.997927	18.08294	19.38688	14.27968	18.17942
ENSBTAG00000021810	24.34064	11.50411	8.845978	12.10226	30.67458	33.58935	34.39336	35.68788
ENSBTAG00000021818	203.2853	67.78956	66.07906	67.17752	313.0932	647.5806	411.0152	420.0929
ENSBTAG00000021820	120.0989	41.58708	62.00898	39.86673	103.7396	180.3835	80.91626	110.3039
ENSBTAG00000021829	25.65225	14.22253	23.60495	25.06975	38.78314	47.01563	53.42196	69.65138
ENSBTAG00000021841	5.358989	2.941973	2.152967	3.287328	7.548621	8.388245	5.909961	7.790391
ENSBTAG00000021844	0.0	0.644275	0.0	0.92751	0.103729	0.0	0.33558	0.102662
ENSBTAG00000021845	13.31932	45.28842	34.40719	41.80992	16.85344	14.28847	14.27385	13.36298
ENSBTAG00000021887	0.0	0.194253	0.405167	0.801208	0.761345	0.335131	0.426227	0.528174
ENSBTAG00000021893	9.915756	3.08345	4.235638	3.739594	10.85956	9.767604	10.55997	11.5953
ENSBTAG00000021894	8.895936	3.893685	3.004747	1.997653	14.61558	14.27975	14.89453	16.6377
ENSBTAG00000021897	24.9615	14.66326	11.62396	12.12481	22.85157	19.7742	22.81551	21.10759
ENSBTAG00000021916	1.924122	0.0	0.0	0.0	16.32363	21.25715	7.68599	17.03188
ENSBTAG00000021931	19.98542	8.523907	15.32425	5.28992	47.72128	42.94507	61.58358	42.07267
ENSBTAG00000021934	23.36588	27.35965	25.20348	20.68122	19.65665	35.80274	16.48711	36.18859
ENSBTAG00000021935	9.76348	4.505436	4.598005	5.461243	10.2249	9.992874	8.63781	11.27344
ENSBTAG00000021938	3.549206	0.552581	0.30604	0.6051	15.94048	14.89114	11.38316	12.66491
ENSBTAG00000021939	10.15591	6.553405	4.237696	6.855237	16.69662	15.81805	22.04385	17.41574
ENSBTAG00000021944	30.98549	47.53783	51.23275	47.96402	71.44453	63.48036	84.79964	77.49725
ENSBTAG00000021945	12.3756	30.5853	25.18795	26.78624	14.67066	15.67616	5.421617	9.144951
ENSBTAG00000022022	24.58233	10.49411	6.930096	9.256737	24.85859	24.66506	26.38907	22.00565
ENSBTAG00000022030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000022032	28.56986	0.0	0.0	1.182828	73.32143	47.92578	59.54179	45.39719
ENSBTAG00000022044	34.1934	20.76095	24.5854	22.9491	42.72906	49.88101	42.01726	46.5627
ENSBTAG00000022067	1.328139	1.889312	3.422605	2.053834	1.754942	1.121504	2.226053	0.845113
ENSBTAG00000022069	16.8894	16.3222	12.60215	13.28647	20.5023	16.94922	13.02714	20.8087
ENSBTAG00000022114	9.175505	48.86984	35.58804	36.10868	29.79247	28.75751	25.65971	18.85376
ENSBTAG00000022461	6.154894	11.908	18.20203	13.494	32.56961	28.55578	19.16722	24.66174
ENSBTAG00000022471	1.248781	2.970146	1.571787	2.830378	5.551136	5.31108	3.022288	7.836913
ENSBTAG00000022520	0.616124	2.010906	0.980306	2.234191	1.484025	1.311217	0.592506	0.904334
ENSBTAG00000022571	2.334027	5.370108	2.231518	2.40264	2.892688	1.68994	5.288046	6.492687
ENSBTAG00000022632	28.55036	18.21237	16.17817	17.39001	29.32924	33.9228	40.19281	39.54013
ENSBTAG00000022656	16.37705	20.31213	20.81499	19.41408	3.343735	4.032069	4.536897	3.566
ENSBTAG00000022681	9.216493	31.17167	34.19179	31.52561	10.06364	9.70081	7.887073	7.589651
ENSBTAG00000022751	0.812997	0.65901	0.0	0.424207	0.519189	0.95554	0.910856	0.643575
ENSBTAG00000022799	34.2897	7.317016	4.814448	5.7252	69.75351	72.28786	49.97564	56.40769
ENSBTAG00000022813	1.945291	0.753732	0.943915	1.800223	7.178869	11.40474	11.69876	7.236372
ENSBTAG00000022927	4.162312	0.0	0.0	0.883529	9.623506	11.02929	12.78711	9.901264
ENSBTAG00000022986	0.244931	0.0	0.0	0.0	0.0	0.11222	1.10755	0.0
ENSBTAG00000023106	11.81297	14.43794	7.173096	19.29843	8.304842	7.716343	8.555861	7.106719
ENSBTAG00000023179	18.60168	32.71756	33.98755	31.57718	21.20429	14.30922	36.24141	39.09187
ENSBTAG00000023192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000023369	0.073182	0.0	0.0	0.0	0.271639	0.300236	0.138398	0.083063
ENSBTAG00000023375	13.7242	10.31449	16.38923	15.6812	8.670886	7.142517	12.26428	6.379663
ENSBTAG00000023377	12.78539	2.86372	1.222105	2.976207	32.94532	39.35409	23.75702	30.56749
ENSBTAG00000023384	13.56334	7.25965	8.920471	11.30737	10.74501	10.81695	16.02216	15.65407
ENSBTAG00000023417	5.04102	0.0	0.0	0.0	33.80374	35.44779	40.09863	35.19511
ENSBTAG00000023453	4.617146	3.732023	3.041973	2.274813	4.822581	3.974906	3.888092	4.68851
ENSBTAG00000023610	3.546645	3.600258	0.0	1.649719	29.62889	38.57408	50.12434	34.293
ENSBTAG00000023632	2.540608	0.83835	0.819065	0.660949	2.144159	2.334936	2.97403	2.659785
ENSBTAG00000023635	17.48466	12.30961	14.82682	8.455594	17.53536	9.469722	62.1173	42.3572
ENSBTAG00000023675	6.230492	14.74835	19.34891	19.11994	4.069981	4.621377	2.289927	5.32154
ENSBTAG00000023734	1.692026	0.42047	1.712051	0.367519	0.961591	1.337512	1.158337	1.033449
ENSBTAG00000023752	0.231104	0.0	0.0	0.0	0.0	0.042253	0.197015	0.0
ENSBTAG00000023814	0.21212	4.997456	5.551201	3.479205	3.232411	1.942957	0.974476	1.265699
ENSBTAG00000023831	1.210858	2.283293	3.577833	0.998932	2.827056	2.810173	3.743318	2.294397
ENSBTAG00000023843	0.0	0.0	0.0	0.0	2.116669	2.075975	1.057026	2.156845
ENSBTAG00000023885	9.670725	6.219506	3.263218	6.831535	3.976429	6.318793	3.214834	5.080392
ENSBTAG00000023907	20.47418	2.80922	1.891101	1.996886	126.5138	129.9975	55.85894	59.69076
ENSBTAG00000023989	12.70031	27.47919	32.86676	30.82419	6.960965	5.610551	7.500452	7.337128
ENSBTAG00000023997	73.29153	43.70854	42.85999	39.38359	147.6862	161.9036	269.1083	179.8816
ENSBTAG00000024042	3.929822	1.015792	9.432359	3.140798	7.53515	6.036761	6.352592	6.835934
ENSBTAG00000024107	14.89687	11.30795	6.470571	11.73187	15.41307	16.6529	16.96156	18.66631
ENSBTAG00000024132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000024162	1.807057	0.950808	1.302204	1.079304	3.458207	3.444075	4.748219	2.646554
ENSBTAG00000024219	0.392161	0.222996	0.0	0.66084	0.891303	0.788921	0.620576	0.947496
ENSBTAG00000024291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000024431	2.5146	3.428855	5.122531	5.023557	3.2167	3.254159	3.681113	3.626761
ENSBTAG00000024476	5.629838	9.818729	8.551595	8.772763	39.87421	27.30976	27.45362	26.13304
ENSBTAG00000024496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000024507	0.0	0.232235	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000024561	221.0289	856.4441	610.1896	805.2772	585.8632	472.6255	739.4416	443.1241
ENSBTAG00000024605	72.2051	0.0	82.29352	76.31414	251.2442	220.0876	258.5709	204.8123
ENSBTAG00000024701	27.51261	6.41457	5.683211	11.06535	25.96426	32.24702	43.37071	27.81405
ENSBTAG00000024803	15.72909	22.91258	26.95254	24.29684	11.55326	11.10401	9.954255	11.39685
ENSBTAG00000024926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000024975	0.0	0.0	0.0	0.0	0.0	0.020683	0.0	0.0
ENSBTAG00000024979	0.161814	0.0	0.618828	0.253823	0.509508	0.125652	0.110486	0.300708
ENSBTAG00000025029	6.76172	21.0994	17.9617	22.48328	12.90692	16.45041	9.267277	12.12527
ENSBTAG00000025078	5.19175	0.460728	1.963251	0.474253	11.71316	9.986577	10.40614	12.77797
ENSBTAG00000025149	2.848752	1.481506	0.333042	1.083827	5.028858	6.899698	8.841235	5.73448
ENSBTAG00000025210	49.20885	9.694582	5.825701	6.541767	604.994	540.0963	196.6052	270.031
ENSBTAG00000025212	7.930591	7.147851	12.90324	9.533257	5.891234	6.827339	8.329466	7.608178
ENSBTAG00000025233	0.342786	0.070493	0.0	0.0	0.655126	0.309619	0.304308	0.449493
ENSBTAG00000025340	0.062396	0.0	0.0	0.0	0.0	0.0	0.0	0.063679
ENSBTAG00000025425	35.0972	17.30431	10.07371	11.46477	28.16472	33.77345	56.52483	45.30663
ENSBTAG00000025452	17.33624	4.817724	3.365086	2.876267	37.94408	40.12675	26.60319	39.82352
ENSBTAG00000025540	12.73419	3.715616	1.996141	4.519314	41.35506	39.69385	53.57446	38.04483
ENSBTAG00000025597	0.050368	0.0	0.0	0.0	0.334257	0.185047	0.189954	0.31455
ENSBTAG00000025604	0.03969	0.0	0.052051	0.0	0.002005	0.0	0.0	0.028245
ENSBTAG00000025606	30.9252	19.79635	10.56996	16.87117	35.78647	38.08446	43.83647	36.82662
ENSBTAG00000025632	8.481149	9.239266	8.886573	8.226396	8.120388	7.971631	9.484856	8.951429
ENSBTAG00000025752	4.98044	2.282347	3.234773	3.150096	12.33877	14.01553	13.92293	14.0646
ENSBTAG00000025755	0.0	0.0	0.0	0.0	0.0	0.071523	0.032044	0.0
ENSBTAG00000025817	16.95851	7.214772	6.539812	5.031727	38.99121	47.3971	48.3594	48.58125
ENSBTAG00000025859	6.934162	11.77977	9.579007	10.3697	5.468603	5.119861	7.469664	5.098997
ENSBTAG00000025868	76.39806	10.4002	8.453637	12.15792	204.6662	255.7465	152.3058	217.3963
ENSBTAG00000026008	9.042005	7.014391	2.630079	11.27635	15.6772	18.26489	18.93713	16.49992
ENSBTAG00000026327	462.5419	101.0412	124.8728	95.74577	1218.897	1179.187	1807.567	1126.839
ENSBTAG00000026369	10.95156	27.51071	30.80411	19.66827	10.96371	13.85323	11.00051	10.0494
ENSBTAG00000026384	1.857752	3.06997	5.101578	2.524564	1.796371	1.17078	1.09189	1.88645
ENSBTAG00000026501	16.95917	1.245496	2.612521	1.781581	20.55361	22.97599	30.74297	27.03497
ENSBTAG00000026502	5.940491	0.733461	2.554765	0.311215	8.819264	7.18172	13.71445	8.477021
ENSBTAG00000026519	4.730117	6.246615	6.168277	10.01105	4.748577	2.682418	4.980383	4.26566
ENSBTAG00000026624	6.084115	31.16442	47.11097	35.76318	8.216152	9.036679	10.92607	8.041097
ENSBTAG00000026673	5.719018	12.20804	12.27475	13.4924	2.490677	2.519959	1.348252	1.754811
ENSBTAG00000026684	11.82185	16.80316	13.24805	12.81067	5.386603	4.69948	2.41435	3.941574
ENSBTAG00000026696	6.645642	1.924725	0.0	1.328999	8.213856	8.925138	11.12119	11.87712
ENSBTAG00000026716	2.290004	9.239907	11.08655	8.496701	5.604706	5.937976	3.708094	7.088473
ENSBTAG00000026754	10.42296	3.99478	6.44379	4.298635	14.32071	14.53892	8.097807	11.69367
ENSBTAG00000026772	13.05489	4.251297	5.796813	4.450162	9.452435	9.949521	8.26072	11.08226
ENSBTAG00000026796	2.802599	1.912352	1.697442	1.240937	0.119459	1.74839	1.507756	1.893689
ENSBTAG00000026809	71.47108	82.08832	65.5372	90.56712	14.14883	14.74979	19.48626	19.29529
ENSBTAG00000026825	16.64166	5.85812	7.904293	8.456869	15.66256	26.94194	23.27664	15.41641
ENSBTAG00000026829	15.12364	15.71284	16.40139	18.81817	15.03049	14.88596	15.06012	14.56152
ENSBTAG00000026836	0.129687	0.137713	0.0	0.700722	3.590379	3.127532	0.442994	3.307773
ENSBTAG00000026916	50.9938	59.67991	85.41988	56.63729	41.34816	55.33129	47.48615	47.11089
ENSBTAG00000026962	14.25461	22.65138	23.01408	26.71585	21.1319	19.40045	19.23157	18.73257
ENSBTAG00000027151	0.474907	0.702515	0.0	0.559942	3.629667	3.165799	2.061251	3.636568
ENSBTAG00000027159	11.67223	34.47044	26.42438	29.3649	19.00083	15.83706	21.01588	16.7842
ENSBTAG00000027172	0.170437	0.78097	1.097821	0.568315	0.529907	0.453496	1.051132	0.6153
ENSBTAG00000027173	42.89961	67.21238	74.33933	68.53947	30.52505	29.8257	22.68799	23.54508
ENSBTAG00000027321	0.079362	1.393268	0.413101	0.558921	0.4047	0.342826	0.477884	0.299382
ENSBTAG00000027337	48.34404	21.78601	22.72147	21.14355	207.3633	249.3676	199.6674	180.1619
ENSBTAG00000027357	0.0	0.0	0.0	0.0	0.996139	0.763556	0.751077	0.763573
ENSBTAG00000027361	58.6144	6.882069	2.252637	2.923352	111.9907	142.3005	206.6302	143.6335
ENSBTAG00000027513	1.584176	2.506206	1.343655	5.147158	0.838439	1.799966	3.172921	2.258373
ENSBTAG00000027524	0.370787	0.0	0.0	0.0	1.38152	1.318136	1.797105	1.212775
ENSBTAG00000027562	1.316425	0.0	0.0	0.0	0.932974	0.705185	2.500525	1.147982
ENSBTAG00000027642	2.318844	4.801793	2.5676	4.437772	1.837713	1.79215	1.298976	2.631226
ENSBTAG00000027676	8.283081	7.187792	1.440219	4.607031	7.778111	13.06986	19.86956	11.945
ENSBTAG00000027711	9.471856	3.45155	0.0	0.0	49.87559	44.88207	57.81733	28.5348
ENSBTAG00000027766	16.28601	6.020345	7.40073	6.736097	46.8201	34.55649	32.28647	20.65981
ENSBTAG00000027772	519.6353	474.2494	425.0641	610.6428	1022.744	964.7578	1435.668	1196.563
ENSBTAG00000027782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000027900	0.626339	2.751581	2.359514	2.799365	1.080088	0.791215	1.165698	1.063372
ENSBTAG00000027936	0.0	0.0	0.0	0.431833	0.0	0.032797	0.0	0.046443
ENSBTAG00000028421	28.1861	6.55795	11.69683	12.49998	1.845997	0.590321	1.013447	1.971746
ENSBTAG00000028889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029825	0.0	0.0	0.0	0.0	0.0	0.487208	0.0	0.237791
ENSBTAG00000029846	2.62449	3.609034	2.556458	6.682093	0.061924	0.445369	0.0	0.0
ENSBTAG00000029860	0.0	0.0	0.0	0.0	0.0	0.0	0.211902	0.0
ENSBTAG00000029901	0.0	0.0	5.813989	1.03821	0.240263	1.053388	1.689415	1.335539
ENSBTAG00000029918	0.0	0.0	0.0	0.0	0.480526	0.290062	0.768903	1.161779
ENSBTAG00000029948	0.006459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029954	4.100349	8.747583	8.024497	2.673049	2.002193	1.341356	0.729886	1.086206
ENSBTAG00000029994	1.170234	0.856658	0.044883	0.0	1.546164	1.339223	0.969765	0.81968
ENSBTAG00000029996	0.0	0.0	1.9542	1.370135	1.075024	2.412041	2.743866	1.432843
ENSBTAG00000030060	6.731092	0.755221	0.0	2.152071	0.0	0.148047	0.17857	0.0
ENSBTAG00000030108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030113	0.0	0.724295	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030162	6.264931	4.393793	2.650273	3.106132	7.114571	7.815414	6.16573	6.216418
ENSBTAG00000030166	0.0	0.0	0.0	0.0	0.049992	0.0	0.0	0.061475
ENSBTAG00000030168	30.5051	8.602379	13.68958	11.02922	82.97212	73.87448	82.8518	97.64117
ENSBTAG00000030185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030246	0.294682	0.0	0.0	0.0	0.76309	0.477508	0.975813	0.827576
ENSBTAG00000030258	107.253	31.8536	26.93175	27.61961	304.6455	197.3538	155.8831	159.8593
ENSBTAG00000030301	39.08055	8.385832	5.286457	4.941231	81.19994	87.48503	81.60908	79.21982
ENSBTAG00000030302	77.81776	27.15199	27.64735	23.15703	176.9838	192.031	233.0357	176.995
ENSBTAG00000030322	3.554721	0.696932	2.584634	1.294472	7.69646	7.018358	4.342762	11.14734
ENSBTAG00000030369	13.08072	5.238377	4.897877	3.87973	9.516955	12.7	16.1328	12.96212
ENSBTAG00000030384	23.90797	9.613614	5.678304	6.059946	52.70339	44.94701	44.36052	47.07423
ENSBTAG00000030523	1.168091	12.04493	2.11689	4.466595	0.587988	0.510627	2.37492	0.728636
ENSBTAG00000030540	8.131491	2.459521	5.531109	1.987002	27.78296	27.77019	34.17931	23.70613
ENSBTAG00000030543	1.639898	0.098898	1.271054	0.550569	0.477637	0.35696	0.118392	0.474034
ENSBTAG00000030557	8.284302	10.6068	10.29736	13.25537	4.03261	4.558063	4.147645	4.239901
ENSBTAG00000030563	3.30077	0.571665	0.8771	0.511251	4.677004	5.771212	8.120953	6.976437
ENSBTAG00000030578	24.2187	5.322273	0.379355	3.713983	80.39973	61.99075	69.29153	59.41186
ENSBTAG00000030589	14.87436	7.261464	6.741447	6.476164	8.510205	9.559093	10.01308	9.83597
ENSBTAG00000030593	38.92255	9.859962	10.89082	13.26881	86.72704	91.51902	103.5628	66.56123
ENSBTAG00000030599	3.549765	2.877874	2.718663	2.508546	3.763412	1.999078	1.601429	2.681762
ENSBTAG00000030608	14.29116	9.527149	8.272911	6.478209	12.94352	16.1061	17.30964	13.64628
ENSBTAG00000030671	0.195034	1.579688	0.807424	0.59971	1.972302	2.782969	1.207169	2.683561
ENSBTAG00000030710	1.584576	3.01666	5.009345	4.314274	4.431475	3.798703	3.967448	3.114789
ENSBTAG00000030820	7.05218	2.033387	2.247671	2.160302	19.45074	18.08788	22.13904	13.12853
ENSBTAG00000030834	0.157113	0.150974	0.204034	0.0	0.150141	0.172299	1.487715	0.616221
ENSBTAG00000030881	5.561921	15.12951	12.24302	15.20736	10.44724	9.002046	7.374744	8.428248
ENSBTAG00000030892	0.529071	0.0	0.0	0.0	4.812294	4.564598	4.3609	7.392861
ENSBTAG00000030922	0.410123	0.0	0.0	0.0	0.0	0.0	0.441671	0.544931
ENSBTAG00000030929	5.689455	10.00146	11.43072	10.35168	1.940897	2.988066	2.144079	2.051686
ENSBTAG00000030933	24.60317	30.60694	18.18387	10.64146	25.70594	26.49861	31.70344	31.73361
ENSBTAG00000030939	6.680748	3.016964	0.407935	0.58951	13.45152	10.51144	11.54091	9.731714
ENSBTAG00000031010	0.522644	0.410856	0.870446	0.399313	7.264966	5.337243	4.279547	4.458609
ENSBTAG00000031018	5.597462	0.436142	0.637562	0.542006	9.134559	6.277767	8.037054	10.36524
ENSBTAG00000031052	0.075131	0.0	0.0	0.0	0.128483	0.172687	0.165631	0.266614
ENSBTAG00000031069	18.49611	50.86678	44.33363	50.65003	16.55986	14.51727	18.17328	10.00649
ENSBTAG00000031076	0.300538	1.199125	0.0	0.864497	0.169255	0.0	0.015934	0.246086
ENSBTAG00000031107	1.094428	0.339263	0.65093	0.943718	8.798445	6.694054	4.358201	4.209964
ENSBTAG00000031134	140.1862	56.38286	54.75742	64.57025	125.3936	112.9913	99.07221	121.4203
ENSBTAG00000031185	20.13958	19.63465	7.645223	14.31297	16.29844	15.91811	22.09915	17.96301
ENSBTAG00000031279	28.07712	1.705185	3.330309	1.363632	17.76153	23.17528	23.40919	13.71477
ENSBTAG00000031332	2.713449	5.902832	2.610579	0.761113	8.226612	7.530183	10.10592	11.27843
ENSBTAG00000031402	35.62315	21.71309	18.47736	17.09917	17.09797	16.69643	14.98404	20.31872
ENSBTAG00000031433	0.597285	0.410977	0.0	0.077824	0.770831	0.413622	1.227068	0.408912
ENSBTAG00000031473	9.18078	34.33127	26.33817	25.0708	5.532017	5.203965	6.664725	6.058682
ENSBTAG00000031500	16.66854	8.646605	8.641598	10.44048	23.08676	27.08395	31.48372	29.96344
ENSBTAG00000031503	35.74515	8.04928	8.363886	6.622199	73.63921	75.06335	55.07883	51.16454
ENSBTAG00000031544	43.38782	20.201	26.12486	18.26813	17.6291	14.62629	27.75514	21.21759
ENSBTAG00000031609	10.93483	26.40319	24.58163	25.3916	9.294209	8.164371	7.7678	8.362117
ENSBTAG00000031709	16.16136	44.78075	42.77717	54.29429	27.75504	25.94518	33.63563	26.61991
ENSBTAG00000031737	2.87261	1.323949	1.402414	0.326034	1.887045	1.225304	3.508679	2.560022
ENSBTAG00000031793	9.654446	7.02015	12.42363	6.724327	7.807246	9.829866	12.09804	9.687037
ENSBTAG00000031800	140.0136	39.80053	29.98806	38.54108	330.8179	354.0036	318.556	351.3759
ENSBTAG00000031834	11.50968	3.134643	2.008723	6.909698	20.42689	41.1694	47.24778	39.35624
ENSBTAG00000031837	15.95054	8.772762	8.81361	6.460254	27.39524	25.04405	31.25729	30.0008
ENSBTAG00000031861	20.08109	45.35807	28.26748	30.92675	51.59607	48.09924	61.12162	45.93723
ENSBTAG00000031866	1.488625	0.717061	0.143819	1.715308	2.049201	2.094297	1.070261	2.520068
ENSBTAG00000031950	2.602372	5.759856	3.49843	2.544804	4.163091	2.905773	4.625123	4.379881
ENSBTAG00000031981	22.50185	33.99089	25.43755	34.33071	9.776064	11.03864	12.83318	8.985514
ENSBTAG00000031998	233.3867	138.0487	135.4838	120.691	347.0708	380.0692	455.0536	382.2849
ENSBTAG00000032021	57.76758	126.699	113.675	128.8707	128.3547	123.2919	103.4967	133.8957
ENSBTAG00000032026	9.414745	3.203834	4.346881	2.987319	17.28369	15.63816	19.02847	18.96372
ENSBTAG00000032121	0.0	0.0	0.220255	0.0	1.500505	1.208582	1.955714	1.975092
ENSBTAG00000032130	0.304917	0.499997	0.023596	0.429647	0.164947	0.21938	0.400695	0.247034
ENSBTAG00000032166	1.961475	13.02907	18.19281	7.622384	4.666477	4.362231	5.048914	5.050437
ENSBTAG00000032209	0.0	0.0	0.454334	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032227	6.376549	7.954457	0.0	8.334647	22.56705	25.72786	35.75885	21.3921
ENSBTAG00000032234	26.95822	16.26541	13.27099	10.47174	44.52182	49.94939	34.61571	45.40414
ENSBTAG00000032253	3.712044	1.785849	3.543452	2.068868	5.620328	6.162691	2.554923	6.724137
ENSBTAG00000032292	0.303677	0.0	0.0	0.0	0.366775	0.707019	0.493262	0.424246
ENSBTAG00000032304	13.00082	6.812202	6.807748	6.230105	32.68957	29.98046	31.46028	36.34133
ENSBTAG00000032339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032396	0.02273	0.0	0.0	0.0	0.0	0.0	0.094599	0.087409
ENSBTAG00000032427	36.72723	9.495277	5.467487	5.537295	27.5609	31.31372	25.94608	26.53201
ENSBTAG00000032518	12.7524	57.85064	52.61136	56.72962	14.3339	11.93119	10.93053	11.32863
ENSBTAG00000032567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204911
ENSBTAG00000032613	1.365413	2.094768	3.987977	2.433969	2.170176	1.866938	0.840058	1.196682
ENSBTAG00000032637	8.308778	19.12961	15.54851	19.99215	9.24077	8.977105	6.344832	7.559686
ENSBTAG00000032704	12.41503	12.14066	13.59994	11.46263	4.114736	3.005322	4.372517	4.151779
ENSBTAG00000032763	10.86207	8.439159	5.825298	6.766288	7.242048	8.217216	5.58466	8.00283
ENSBTAG00000032872	7.941278	22.76387	29.23229	20.27391	8.800812	7.584654	22.67557	15.29883
ENSBTAG00000032983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086181
ENSBTAG00000033095	0.0	0.117071	0.0	0.18613	9.83764	9.68927	11.41524	9.079294
ENSBTAG00000033128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033160	4.459083	8.827297	6.208446	5.794516	15.86565	14.35498	7.018044	13.83487
ENSBTAG00000033290	15.37635	31.12988	23.08221	22.92573	11.07477	10.24505	19.90081	12.95686
ENSBTAG00000033331	32.73	24.32713	20.91911	21.79678	44.30205	51.80727	53.4799	48.96635
ENSBTAG00000033351	0.845832	6.232889	5.383407	6.175409	2.550131	1.702202	1.94953	1.179228
ENSBTAG00000033422	0.0	0.0	0.0	0.0	0.530125	0.177143	0.385681	0.401231
ENSBTAG00000033445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033446	7.681008	12.21537	10.19966	13.57682	19.45444	17.90202	22.66997	17.62022
ENSBTAG00000033460	38.04105	78.54311	77.35733	77.74165	95.87066	110.3083	91.6878	60.54538
ENSBTAG00000033563	6.814788	17.31879	17.47343	15.04381	2.636021	2.071917	1.843372	1.637437
ENSBTAG00000033648	11.71794	6.020814	5.976889	7.638231	8.872686	8.118951	6.946301	7.185278
