ENSEMBL gene ID	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3
ENSBTAG00000014238	37.30846	40.28905	32.18079	31.61372	8.897656	6.119113	7.491567
ENSBTAG00000014249	7.965106	8.209581	5.823518	6.574737	13.64601	6.572803	7.043329
ENSBTAG00000014262	6.592569	4.861028	5.236075	4.685239	3.049861	4.672725	5.965018
ENSBTAG00000014269	26.77437	30.06478	30.94119	25.35078	22.26561	11.33191	12.46904
ENSBTAG00000014294	4.72329	5.137549	4.597807	4.134181	5.407758	6.186394	6.65119
ENSBTAG00000014295	56.49764	40.1409	47.70911	39.59408	95.83015	111.5287	98.15345
ENSBTAG00000014296	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014297	17.90677	18.0154	17.58086	15.82801	0.930167	0.832174	0.917265
ENSBTAG00000014299	36.95399	26.7868	22.56559	36.68696	6.16677	3.123547	6.974135
ENSBTAG00000014302	24.89239	26.09542	26.93775	25.62137	18.7846	18.89182	16.35043
ENSBTAG00000014312	0.022084	0.055509	0.054237	0.062895	0.0	0.053155	0.0
ENSBTAG00000014318	15.98426	11.63772	16.6614	17.53316	38.31131	43.81494	36.01656
ENSBTAG00000014325	1.584297	1.668802	1.45348	0.811174	3.437683	1.666546	1.986851
ENSBTAG00000014326	0.70894	0.795214	0.094765	0.457572	0.0	0.100646	0.616224
ENSBTAG00000014349	40.45421	45.34829	33.66067	36.7398	4.062879	2.397019	2.79868
ENSBTAG00000014351	2.708681	3.872368	2.796039	2.817915	0.921506	1.342086	1.932548
ENSBTAG00000014358	83.32269	101.615	89.08109	79.92165	4.781822	2.722809	2.86481
ENSBTAG00000014359	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014372	4.533303	2.948178	3.001134	5.137456	0.492095	0.059783	0.0
ENSBTAG00000014388	99.52056	105.6839	82.59012	97.8065	13.15386	12.79243	9.639264
ENSBTAG00000014430	14.39677	16.13081	17.20285	16.92159	18.42217	7.68749	8.602562
ENSBTAG00000014438	1.239701	1.276857	0.958241	0.959681	4.834308	3.483635	2.481759
ENSBTAG00000014449	5.759491	6.740317	4.234613	5.518458	1.249457	2.216753	1.467673
ENSBTAG00000014450	28.25387	23.41071	24.13631	25.61757	0.575051	0.879212	1.317513
ENSBTAG00000014451	1.470051	1.680293	1.110367	1.173857	1.64625	1.206691	1.544716
ENSBTAG00000014478	2.096334	3.364395	1.338357	1.786432	5.103662	2.695315	2.902872
ENSBTAG00000014479	3.184794	3.634898	3.071478	3.519863	3.951532	2.160371	1.697254
ENSBTAG00000014518	599.1631	603.9952	673.016	656.4688	48.75258	38.02813	67.76376
ENSBTAG00000014520	7.876667	5.806688	7.46395	4.741688	4.941235	4.32935	4.07769
ENSBTAG00000014522	89.9151	92.30896	77.23345	91.82661	605.9319	831.5282	718.1609
ENSBTAG00000014533	10.24212	9.417474	3.385803	1.158143	0.175083	0.166037	0.083866
ENSBTAG00000014549	4.272464	4.229469	4.150308	3.553117	3.651585	3.922015	3.962462
ENSBTAG00000014550	10.25868	8.700467	9.480137	8.633941	15.10594	7.472186	7.178114
ENSBTAG00000014553	51.89526	54.81927	50.12234	53.08276	9.153143	9.364765	11.54007
ENSBTAG00000014595	5.534191	6.90033	4.445443	5.258511	0.0	0.0	0.0
ENSBTAG00000014597	2.349391	1.837145	1.580953	1.736219	0.350014	0.038784	0.0
ENSBTAG00000014623	0.187688	0.281442	0.228819	0.056483	0.436084	0.549575	0.410945
ENSBTAG00000014644	6.43155	6.237311	6.627474	6.397619	0.0	0.482363	0.67291
ENSBTAG00000014646	76.37773	77.41367	73.38258	81.48553	0.0	0.532531	1.193106
ENSBTAG00000014659	0.821185	1.120563	0.888846	0.934055	0.383803	0.0518	0.775626
ENSBTAG00000014660	4.199583	4.166494	3.884634	3.039887	9.273223	5.156905	2.930741
ENSBTAG00000014666	0.098348	0.0	0.067568	0.0	0.0	0.0	0.0
ENSBTAG00000014675	6.40189	6.178523	7.660141	5.575309	3.757276	5.790793	5.761997
ENSBTAG00000014679	1.310511	1.043474	1.376255	1.176304	3.532453	1.904165	2.772437
ENSBTAG00000014680	1.837037	2.262472	1.701432	2.00475	1.618032	0.407598	0.173714
ENSBTAG00000014687	19.4127	19.97299	18.01073	19.45813	1.922051	1.884283	3.122693
ENSBTAG00000014692	2.326568	1.947774	1.933628	1.476789	0.34601	1.805475	0.790692
ENSBTAG00000014693	3.215643	2.594883	1.723362	1.501706	5.177156	0.495687	0.565032
ENSBTAG00000014694	40.6755	30.747	40.14761	36.0678	12.5631	20.73518	18.2814
ENSBTAG00000014695	21.47228	21.50717	21.98599	24.47051	1.985906	0.463037	1.524432
ENSBTAG00000014697	9.50966	10.04991	6.89836	8.976883	1.05425	0.561067	0.957562
ENSBTAG00000014711	0.923188	0.622009	0.734406	0.292757	0.211	1.940707	1.191466
ENSBTAG00000014719	1.391023	0.968322	1.54738	1.030949	6.546177	4.394589	4.301464
ENSBTAG00000014722	2.018357	3.201268	1.913677	2.919287	4.828166	1.094356	2.046165
ENSBTAG00000014724	126.7307	161.4438	138.4481	126.2277	143.754	162.4715	147.0479
ENSBTAG00000014727	3.954066	4.738509	4.127294	2.755147	1.088625	0.592857	0.0
ENSBTAG00000014731	1023.507	926.558	1056.953	909.6665	53.70398	6.688234	38.79474
ENSBTAG00000014760	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014766	41.10398	37.64294	34.31235	32.29505	115.6947	88.76881	91.18398
ENSBTAG00000014773	1.20071	1.344393	0.665408	0.563025	0.223133	0.79422	0.350057
ENSBTAG00000014777	6.638909	6.590194	4.42479	3.867917	0.454564	0.723385	0.322941
ENSBTAG00000014790	1.34295	1.731986	0.961687	1.027645	0.035314	0.400678	0.41832
ENSBTAG00000014793	0.171874	0.195311	0.152044	0.073067	0.0	0.088609	0.346136
ENSBTAG00000014799	6.333165	7.243293	4.573124	6.067683	0.701669	0.868444	2.370291
ENSBTAG00000014804	24.12763	23.84572	26.84968	18.72316	39.86549	25.91324	28.6376
ENSBTAG00000014805	17.90911	18.96983	17.77471	17.1379	16.73727	19.25892	16.37315
ENSBTAG00000014821	14.89934	14.16552	11.22208	8.028094	4.850302	6.843694	7.946957
ENSBTAG00000014822	36.64752	27.21805	44.45391	31.94119	2.920792	7.756642	8.034642
ENSBTAG00000014838	26.68774	28.66353	23.57407	29.82861	3.986164	4.122286	3.864881
ENSBTAG00000014840	19.08467	19.37927	22.16908	20.96833	2.455479	2.742562	2.83083
ENSBTAG00000014841	15.40882	16.98847	12.74381	14.08662	4.272412	2.964523	4.495984
ENSBTAG00000014873	20.33936	18.58928	27.33224	18.72715	20.86405	34.80488	30.39611
ENSBTAG00000014877	22.34186	22.00901	21.64066	18.21348	17.42875	9.854342	13.52848
ENSBTAG00000014889	4.190447	5.718956	3.04808	4.337909	3.874078	1.990509	1.331893
ENSBTAG00000014891	32.63482	28.38845	23.28929	23.72618	17.86784	15.76121	15.99173
ENSBTAG00000014897	2.458678	5.239604	2.444227	3.425145	0.140756	0.21019	0.22821
ENSBTAG00000014898	10.84611	9.278906	4.690701	6.130432	0.0	0.06826	0.0
ENSBTAG00000014907	9.701277	10.14933	6.354215	11.66015	0.443351	1.642568	1.044544
ENSBTAG00000014908	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014915	0.970088	1.26476	1.275907	0.710274	0.455129	0.703521	1.171384
ENSBTAG00000014920	0.202195	0.213421	0.128837	0.154799	0.0	0.0	0.0
ENSBTAG00000014927	3.41096	4.552124	2.907354	2.61975	1.219017	0.761765	0.962921
ENSBTAG00000014933	2.733732	3.966802	2.73078	2.885449	2.546679	4.433014	6.353366
ENSBTAG00000014944	12.90259	12.2875	9.083862	10.48638	7.651964	4.452839	5.524021
ENSBTAG00000014948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014956	0.089454	0.0	0.082199	0.0	0.0	0.0	0.0
ENSBTAG00000014964	188.5082	230.1552	164.4721	255.0966	5.310044	7.564158	10.4574
ENSBTAG00000014968	0.254345	0.325028	0.117276	0.035823	0.0	0.0	0.0
ENSBTAG00000014987	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014995	1.992539	2.524295	1.501591	1.994585	0.378318	0.81001	0.409395
ENSBTAG00000015002	58.11457	46.84511	53.50048	52.63367	0.0	0.199349	0.0
ENSBTAG00000015004	39.14458	36.97222	40.3371	41.65911	0.0	1.335703	2.932226
ENSBTAG00000015014	1.352566	1.952568	0.836696	1.310136	0.318195	0.342609	0.574514
ENSBTAG00000015032	102.418	89.9794	117.4708	144.2772	118.1183	85.16056	95.26478
ENSBTAG00000015034	32.94789	31.02525	33.22253	30.05636	5.068795	4.662748	3.140469
ENSBTAG00000015038	62.53187	58.66806	58.40967	66.49344	47.37379	33.73605	36.76676
ENSBTAG00000015040	0.026424	0.039758	0.096405	0.0	0.0	0.0	0.0
ENSBTAG00000015041	138.6246	120.0424	153.3073	118.6667	38.56588	31.46333	20.82073
ENSBTAG00000015042	24.91667	22.19411	27.60128	21.03078	15.48543	14.97742	13.3762
ENSBTAG00000015050	5.558383	7.335983	5.048102	9.691759	0.923852	0.677072	0.317807
ENSBTAG00000015051	4.843264	6.201853	3.498529	4.511415	0.130588	0.347822	0.896838
ENSBTAG00000015066	6.066591	6.288996	5.336089	5.078096	21.83572	25.89282	20.72928
ENSBTAG00000015069	25.93362	27.67621	34.08168	23.93764	100.8815	86.41251	79.80166
ENSBTAG00000015075	10.79899	8.934085	10.3668	9.571967	0.0	0.833032	0.492458
ENSBTAG00000015076	1.963704	2.007297	1.850199	1.681932	10.14926	9.593005	8.304197
ENSBTAG00000015087	0.031564	0.08033	0.017097	0.0	0.0	0.0	0.0
ENSBTAG00000015097	11.37291	10.94356	8.745071	12.37848	0.497601	1.608278	2.127198
ENSBTAG00000015098	6.369063	7.633192	6.949772	5.229406	0.0	1.247001	0.446171
ENSBTAG00000015100	73.44662	87.35415	68.72534	62.32146	68.36272	67.32465	61.47433
ENSBTAG00000015105	12.22277	12.37209	15.88213	10.15275	22.62827	25.09823	21.75754
ENSBTAG00000015115	4.551725	3.072342	3.082629	3.886697	0.0	0.034253	0.05945
ENSBTAG00000015116	33.73085	37.18592	38.8206	37.09452	1.072391	2.711467	2.479162
ENSBTAG00000015117	56.39183	53.12185	74.33887	55.76597	2.569543	4.486444	2.935089
ENSBTAG00000015140	2.220566	3.0327	1.853527	2.314753	0.463689	0.91253	1.008689
ENSBTAG00000015146	10.34846	8.67925	7.364194	6.860652	12.11357	10.12241	10.05852
ENSBTAG00000015147	100.4407	97.58678	127.2375	72.70651	42.00461	45.52123	47.57235
ENSBTAG00000015151	3.344896	4.597598	2.032346	2.662815	15.80249	10.90315	8.781149
ENSBTAG00000015156	82.24784	60.78371	112.6882	57.77917	0.0	11.17403	5.768727
ENSBTAG00000015166	0.196378	0.384684	0.058674	0.322973	0.0	0.0	0.0
ENSBTAG00000015181	2.188995	1.194661	2.111771	2.028461	1.176562	0.991017	0.692836
ENSBTAG00000015184	4.175748	5.088645	2.637459	3.025552	0.530759	0.489314	0.894382
ENSBTAG00000015186	43.16898	68.00206	37.37821	51.06542	10.962	5.758728	7.648411
ENSBTAG00000015194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015226	0.363825	0.226382	0.290823	0.349626	0.0	0.0	0.0
ENSBTAG00000015259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015261	0.097905	0.068629	0.200406	0.056681	0.0	0.01293	0.0
ENSBTAG00000015265	5.172445	3.997052	5.46277	3.732906	22.70394	22.8187	22.88006
ENSBTAG00000015267	15.31481	13.44522	12.33385	10.53494	3.896901	2.137316	4.813573
ENSBTAG00000015276	7.535116	12.89881	8.26663	10.28726	4.212457	2.380809	3.372668
ENSBTAG00000015278	17.25135	14.9131	17.53005	13.60643	6.757379	9.265866	8.556893
ENSBTAG00000015294	3.356683	3.539046	3.766728	2.945493	1.653047	1.918501	1.39609
ENSBTAG00000015307	0.004985	0.01889	0.009707	0.0	0.0	0.0	0.0
ENSBTAG00000015327	15.88812	17.37251	18.21431	15.34051	2.982263	2.944227	3.452093
ENSBTAG00000015329	3.870893	4.572624	4.239203	3.412895	1.845493	1.20587	1.200032
ENSBTAG00000015336	3.871195	3.614647	4.088288	3.732763	4.061089	4.131933	4.692418
ENSBTAG00000015339	6.760076	6.981105	5.606033	5.054119	8.205584	5.807801	5.837594
ENSBTAG00000015343	11.32226	10.73687	8.504913	10.60518	0.0	0.517497	0.277576
ENSBTAG00000015346	12.05082	10.74434	10.46182	8.063377	1.40556	1.398502	1.165941
ENSBTAG00000015348	3.35188	2.60772	3.03768	3.286247	11.46987	10.18837	9.262647
ENSBTAG00000015349	0.0	0.086647	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015363	13.99173	13.15648	9.794875	9.510356	15.57716	11.38787	10.63864
ENSBTAG00000015375	7.162588	6.008102	3.74264	5.123366	2.276152	0.946288	1.308649
ENSBTAG00000015377	0.0	0.018684	0.0	0.0	0.0	0.062284	0.0
ENSBTAG00000015385	2.286426	2.745812	1.330253	1.724199	0.904016	2.495108	2.86966
ENSBTAG00000015386	0.807163	0.952544	0.553106	0.400314	2.245227	1.060705	0.359971
ENSBTAG00000015388	1054.211	937.0984	1002.035	1024.369	11.37137	8.621412	0.0
ENSBTAG00000015395	0.219836	0.142365	0.174078	0.077752	0.024084	0.0	0.0
ENSBTAG00000015401	11.78957	13.72392	9.474824	12.15295	2.073687	0.61248	0.706343
ENSBTAG00000015403	48.07525	49.40582	37.51616	42.81136	3.008041	1.4271	5.889687
ENSBTAG00000015407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015432	0.826826	0.587982	0.67686	0.448285	0.777439	0.523651	0.73233
ENSBTAG00000015434	104.0417	82.4691	100.2824	97.98134	50.1408	50.55249	51.77358
ENSBTAG00000015436	77.28072	80.70107	68.26286	77.27787	14.30945	8.080729	10.29837
ENSBTAG00000015462	0.018553	0.0	0.0	0.038473	0.0	0.0	0.096945
ENSBTAG00000015466	14.33023	15.45092	14.48056	14.42479	4.868636	5.643999	5.655759
ENSBTAG00000015473	683.2202	586.8455	766.9989	614.5989	0.0	219.7135	128.0883
ENSBTAG00000015474	23.3247	20.92802	18.81224	14.9359	17.70976	8.158902	8.112803
ENSBTAG00000015478	10.75251	16.33812	18.57675	16.01744	10.58402	9.568711	10.75595
ENSBTAG00000015481	1.827133	2.156248	1.730178	1.680341	0.299933	1.143888	0.855377
ENSBTAG00000015483	0.450417	0.033557	0.158476	0.199807	0.0	0.276869	0.282183
ENSBTAG00000015510	0.300943	0.562036	0.265262	0.423401	0.0	0.0	0.146528
ENSBTAG00000015529	9.713558	9.627231	11.31072	9.380586	8.681157	8.344692	7.337826
ENSBTAG00000015563	3.80892	3.721222	2.345568	2.995017	3.695183	4.907216	4.91851
ENSBTAG00000015574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015576	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015579	39.08834	36.17827	46.72087	40.36809	0.0	0.0	0.275978
ENSBTAG00000015581	0.0	0.0	0.0	0.024693	0.0	0.0	0.105054
ENSBTAG00000015591	203.942	244.8877	194.5301	201.4994	123.2122	104.2838	120.0781
ENSBTAG00000015593	3.220715	3.460577	2.297604	2.555775	16.28985	10.24389	13.35308
ENSBTAG00000015599	20.67739	26.95023	17.11403	15.97273	1.015798	1.487053	1.089296
ENSBTAG00000015602	2.855556	3.581878	3.131406	2.751384	0.162734	0.357735	0.604859
ENSBTAG00000015609	9.649178	8.548429	4.531744	6.407625	0.059757	0.068874	0.135713
ENSBTAG00000015611	14.27878	15.22866	10.87714	12.20593	2.648231	2.780077	4.042241
ENSBTAG00000015628	20.94738	20.34684	17.67766	23.01479	14.53525	6.827128	10.5038
ENSBTAG00000015636	89.56373	104.5321	87.99057	98.50318	8.320818	5.668232	6.843044
ENSBTAG00000015639	11.5639	11.9519	11.7386	10.80814	3.791273	1.90345	1.734347
ENSBTAG00000015650	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015655	1.866666	1.031279	1.095021	1.320342	0.0	0.098882	0.02606
ENSBTAG00000015659	8.431517	8.602491	7.878006	8.618203	18.79547	13.14704	15.11717
ENSBTAG00000015667	38.24275	49.54969	20.36962	46.97774	5.254496	2.43629	3.743105
ENSBTAG00000015677	53.34235	80.38798	53.2539	67.15138	7.954051	7.946468	8.995838
ENSBTAG00000015686	8.522723	9.913785	7.971161	7.031675	21.11511	11.8747	12.34165
ENSBTAG00000015713	2.727779	3.409517	2.872005	2.207646	2.315607	2.958529	2.54331
ENSBTAG00000015718	10.86654	6.694322	9.025236	7.851611	10.00056	12.94883	14.89245
ENSBTAG00000015719	4.597842	5.665019	8.129849	5.25359	4.55959	8.755489	7.605429
ENSBTAG00000015723	22.05567	19.34153	31.72621	19.93386	31.71551	54.53205	47.85032
ENSBTAG00000015739	1.848611	1.417667	1.026656	1.894207	0.0	0.0	0.0
ENSBTAG00000015753	4.554188	3.432688	3.137205	3.331335	4.723142	5.144156	3.90224
ENSBTAG00000015758	5.175453	5.515224	4.739821	3.619821	0.717609	1.187261	2.280438
ENSBTAG00000015776	10.47556	13.05944	11.3931	10.62674	27.14072	27.30637	30.63844
ENSBTAG00000015778	1.625079	2.441527	1.488046	1.868889	6.483528	7.246508	6.344177
ENSBTAG00000015781	4.627547	4.856507	5.648963	3.614168	49.35764	35.73605	39.38897
ENSBTAG00000015798	11.48259	13.11111	10.296	12.10411	0.0	0.451596	0.061322
ENSBTAG00000015825	0.152867	0.100708	0.156732	0.038902	0.0	0.0	0.096943
ENSBTAG00000015828	64.17597	50.78755	86.03071	63.50377	5.016135	12.96086	11.30506
ENSBTAG00000015834	0.053908	0.022722	0.0	0.021987	0.0	0.067923	0.0
ENSBTAG00000015853	206.7104	191.0191	173.8786	147.5532	66.43229	77.09757	84.3484
ENSBTAG00000015858	0.0	0.0	0.0	0.0	4.782057	7.870072	10.55733
ENSBTAG00000015860	0.0	0.0	0.0	0.0	0.828386	0.3435	0.323467
ENSBTAG00000015875	0.455451	0.498325	0.118432	0.159227	0.0	0.0	0.144067
ENSBTAG00000015878	8.842994	10.05564	7.905592	5.820238	8.976825	5.451077	7.434685
ENSBTAG00000015894	2.659946	2.335752	1.665493	2.106342	0.0	0.169235	0.0
ENSBTAG00000015896	10.97758	10.12636	4.273509	9.312286	1.555906	0.419176	0.779236
ENSBTAG00000015908	27.05952	40.32367	21.61908	30.10287	5.740268	2.872194	2.760825
ENSBTAG00000015910	43.6607	41.18209	45.3676	37.89122	94.19885	11.47215	101.4147
ENSBTAG00000015911	1.378008	1.382866	1.57619	0.912655	0.0	1.131795	2.264006
ENSBTAG00000015912	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015915	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015920	173.5289	174.1146	182.9144	205.7228	15.25392	7.804637	11.03823
ENSBTAG00000015930	1.035163	1.492958	1.066134	0.861373	4.731477	3.631756	3.306612
ENSBTAG00000015946	6.954151	7.615143	6.000887	6.720146	5.928871	6.107926	6.831701
ENSBTAG00000015950	419.8565	436.2451	403.8267	466.2783	26.45713	22.55263	25.12211
ENSBTAG00000015974	0.715249	0.455266	0.355968	0.423126	0.457049	0.785063	1.021017
ENSBTAG00000016014	2.18351	2.32453	1.847127	1.621232	5.342393	0.875484	3.473446
ENSBTAG00000016017	0.038776	0.047991	0.033895	0.067326	0.0	0.0	0.0
ENSBTAG00000016034	7.450692	7.15525	8.158215	6.864666	0.0	0.0	0.0
ENSBTAG00000016037	43.55268	52.42165	36.99532	45.54193	3.373348	3.205516	4.404974
ENSBTAG00000016043	0.18757	0.289172	0.304384	0.433495	0.0	0.105	0.040461
ENSBTAG00000016050	23.24396	22.0496	23.37109	19.59815	4.586756	1.004417	2.245187
ENSBTAG00000016075	15.73551	14.79488	16.94192	14.05719	3.968584	6.803452	8.270447
ENSBTAG00000016076	8.43254	12.34253	6.645541	9.173298	0.932777	1.346535	0.667137
ENSBTAG00000016078	1.343543	1.747519	0.916699	1.462034	0.0	0.716353	0.489008
ENSBTAG00000016079	551.3824	505.0302	557.2422	541.1614	18.4816	15.72371	11.81804
ENSBTAG00000016093	0.0	0.0	0.0	0.0	0.753655	2.035649	4.021232
ENSBTAG00000016095	0.0	0.0	0.0	0.0	0.270823	1.053523	0.338032
ENSBTAG00000016122	13.46209	15.80337	10.54506	14.68687	7.594296	3.192839	2.709774
ENSBTAG00000016126	9.453781	11.96977	8.858794	10.38688	0.839074	1.066483	0.697325
ENSBTAG00000016127	0.455982	0.0	0.142249	0.134889	0.0	0.229034	1.086101
ENSBTAG00000016128	7.23771	8.232727	5.548088	5.195193	4.108101	2.5396	3.264267
ENSBTAG00000016133	23.53719	22.87541	25.23464	21.12287	3.052526	6.734725	8.628487
ENSBTAG00000016161	18.72246	20.24998	17.59533	17.06039	0.809227	0.370747	0.820035
ENSBTAG00000016192	0.140063	0.276749	0.295257	0.301424	0.0	0.051165	0.253402
ENSBTAG00000016193	4.132307	3.692134	3.633045	4.424353	2.646077	2.745281	2.275486
ENSBTAG00000016194	1.37019	1.238097	1.054676	1.899541	0.0	0.0	0.134336
ENSBTAG00000016202	86.93806	87.85859	75.704	141.2439	7.134732	9.77576	5.036663
ENSBTAG00000016218	44.23497	44.23587	47.50629	44.75606	4.113422	1.776555	4.353831
ENSBTAG00000016220	1.197706	0.677774	0.430546	0.704829	0.796594	0.539909	0.515651
ENSBTAG00000016223	0.088566	0.16505	0.122433	0.025812	0.0	0.012681	0.05453
ENSBTAG00000016231	5.60712	8.03463	4.326799	6.442906	5.944451	6.319283	9.859412
ENSBTAG00000016239	0.368821	0.362941	0.325921	0.0	0.0	0.0	0.0
ENSBTAG00000016242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016243	10.62154	11.68999	10.36232	9.72583	18.112	20.55931	17.82752
ENSBTAG00000016246	0.011122	0.010189	0.020729	0.0	0.0	0.0	0.0
ENSBTAG00000016250	5.028281	4.667211	3.84914	3.921442	1.619859	2.75925	1.655063
ENSBTAG00000016252	17.02908	15.01486	16.1197	13.61702	18.657	16.79697	19.31964
ENSBTAG00000016257	7.023689	6.936774	6.173331	6.708915	3.446769	1.455314	1.323483
ENSBTAG00000016265	63.14281	51.62841	48.02501	68.74688	28.06532	46.65638	44.00286
ENSBTAG00000016266	177.684	178.7384	196.7187	154.4699	39.69178	50.70978	41.16244
ENSBTAG00000016267	1760.671	1682.752	2040.442	2212.082	689.4271	425.3934	518.9859
ENSBTAG00000016278	705.639	595.4172	704.6469	605.752	111.5892	94.31533	83.58558
ENSBTAG00000016279	0.075524	0.185424	0.257138	0.089634	0.0	0.0	0.0
ENSBTAG00000016287	3.326673	3.619242	2.796097	2.541391	0.304803	1.264135	1.078971
ENSBTAG00000016290	2.52495	3.520551	2.711675	2.643867	1.768552	3.935163	4.267286
ENSBTAG00000016309	22.39724	23.05501	29.22055	20.92786	21.469	0.859512	0.386279
ENSBTAG00000016311	13.17451	12.64991	12.61913	11.78217	10.7362	9.164972	10.99503
ENSBTAG00000016316	1.409748	1.793806	1.082029	1.430299	0.416827	0.289995	0.420618
ENSBTAG00000016319	5.634301	6.252154	6.678863	8.271916	1.740877	1.047177	1.758237
ENSBTAG00000016352	19.38845	19.17573	19.08611	20.28362	1.693568	0.872832	2.33084
ENSBTAG00000016354	18.27995	13.52292	11.19499	15.65354	5.492307	3.275703	4.189578
ENSBTAG00000016362	0.498599	0.913926	0.436366	0.808699	0.0	0.257234	0.160293
ENSBTAG00000016363	26.38849	17.30223	26.8623	22.17288	28.37151	28.40848	32.57791
ENSBTAG00000016377	1.319525	1.024612	0.944163	0.89693	4.715518	3.457638	3.690178
ENSBTAG00000016387	3.049476	3.736915	2.716856	2.771607	4.466348	3.618856	4.406364
ENSBTAG00000016429	220.1428	241.5331	264.9982	212.8249	5.061554	14.99541	17.73764
ENSBTAG00000016430	2.208808	2.861607	2.84961	1.420389	2.612888	3.491013	1.882214
ENSBTAG00000016445	26.06351	27.0447	27.61614	27.27914	12.76969	12.62372	14.95906
ENSBTAG00000016450	0.0	0.010273	0.027409	0.046941	0.0	0.0	0.043849
ENSBTAG00000016451	7.881391	8.315103	8.016598	6.56151	4.313808	5.260773	2.70624
ENSBTAG00000016456	10.72418	15.61712	7.824347	10.23245	1.386919	1.010353	2.083389
ENSBTAG00000016478	0.030549	0.038457	0.037701	0.0	0.0	0.0	0.0
ENSBTAG00000016504	4.416282	4.891651	3.25525	3.620813	0.0	0.100116	0.0
ENSBTAG00000016511	21.41047	23.8559	17.7351	18.91013	9.368333	8.40954	11.76377
ENSBTAG00000016523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016526	24.75612	21.12482	18.80409	18.50965	1.99069	1.202987	2.702146
ENSBTAG00000016534	0.071742	0.378177	0.286685	0.0	0.0	0.054518	0.229465
ENSBTAG00000016541	0.41728	0.074236	0.216381	0.202528	0.0	0.0	0.090109
ENSBTAG00000016542	76.02425	83.66344	90.32086	90.06213	12.49353	6.746976	9.843198
ENSBTAG00000016546	7.549765	6.469068	7.48486	5.573795	10.41622	9.770816	10.28401
ENSBTAG00000016547	3.295984	2.668751	2.375494	1.921097	2.822471	1.140385	1.757458
ENSBTAG00000016548	3.790229	2.469311	3.912304	2.631451	4.134972	5.548465	2.740775
ENSBTAG00000016557	5.218507	5.701985	4.585	4.130727	4.364527	4.527286	4.653354
ENSBTAG00000016572	0.768217	0.905503	0.551764	0.760353	0.674972	0.47665	0.841225
ENSBTAG00000016578	25.69395	23.86228	31.63345	23.97994	45.03059	45.7038	35.4492
ENSBTAG00000016580	13.94292	18.89264	9.640719	14.31977	1.538056	1.449628	1.27742
ENSBTAG00000016589	3.058309	3.342608	2.544551	3.196403	0.0	0.170702	0.155355
ENSBTAG00000016593	6.747333	5.596436	4.727823	4.398242	0.530718	1.437693	0.615042
ENSBTAG00000016598	13.8413	16.39757	11.05575	12.24314	2.310312	1.331925	1.930221
ENSBTAG00000016609	0.05365	0.0	0.0	0.027184	0.299233	0.0	0.0
ENSBTAG00000016627	0.215331	0.149538	0.053571	0.079403	0.78268	0.199269	1.060953
ENSBTAG00000016658	11.66357	9.208526	10.4673	8.867867	2.585955	0.986603	1.970748
ENSBTAG00000016662	359.3407	502.4835	444.8102	393.1877	360.8428	393.8781	375.065
ENSBTAG00000016694	2.062635	1.627576	1.410454	1.49202	0.679105	0.752308	0.346211
ENSBTAG00000016709	8.548441	8.001757	10.24335	5.308573	6.302464	9.587113	9.636117
ENSBTAG00000016725	6.481849	6.843309	6.746359	6.397091	7.481718	19.46967	13.03203
ENSBTAG00000016726	0.102834	0.206982	0.072847	0.02877	0.0	0.0	0.036583
ENSBTAG00000016733	1.768422	3.156662	1.452606	2.12599	1.868045	1.764597	1.471565
ENSBTAG00000016734	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016735	2.615204	2.09528	1.549556	1.96283	0.077802	0.340644	0.074945
ENSBTAG00000016736	0.398103	0.135185	0.359154	0.146953	0.0	0.0	0.0
ENSBTAG00000016738	1.621405	1.501485	0.653064	1.217318	1.209846	1.151135	1.435976
ENSBTAG00000016739	0.47677	0.400584	0.239764	0.676062	0.0	0.0	0.0
ENSBTAG00000016742	1.715243	3.315774	4.084932	2.320951	0.0	0.186442	0.0
